Time,CO2,th02Temp,humidity,bmp280Temp,pressure,altitude,lux,accel_x,accel_y,accel_z,mag_x,mag_y,mag_z,gps_lat,gps_lon,gps_alt
2018-10-25T20:48:31,355.00,6.57,36.72,7.56,75898.43,2371.68,771.72,0.09,0.03,0.97,1.44,1.83,-4.08,37.461826,-120.705009,2611.30
2018-10-25T20:48:32,355.00,6.60,37.75,7.57,75954.88,2365.74,961.37,0.11,0.02,0.96,-0.49,1.77,-4.54,37.461807,-120.704994,2611.30
2018-10-25T20:48:34,355.00,6.61,38.37,7.59,75996.74,2361.34,1103.69,0.12,0.03,0.96,-0.06,1.68,-4.57,37.461780,-120.704940,2611.30
2018-10-25T20:48:35,355.00,6.65,39.03,7.63,76059.53,2354.74,1078.62,0.17,-0.02,0.97,1.16,0.34,-4.84,37.461757,-120.704887,2611.30
2018-10-25T20:48:37,356.00,6.67,39.47,7.68,76111.94,2349.24,1505.50,0.16,-0.01,1.01,-1.07,-1.36,-5.26,37.461662,-120.704803,2611.30
2018-10-25T20:48:38,356.00,6.72,40.14,7.70,76172.07,2342.93,1361.92,0.18,-0.04,1.02,-2.55,-4.65,-4.16,37.461608,-120.704772,2611.30
2018-10-25T20:48:40,356.00,6.76,40.61,7.75,76212.43,2338.70,788.75,0.16,-0.04,0.99,-1.28,-5.70,-3.68,37.461540,-120.704772,2611.30
2018-10-25T20:48:41,357.00,6.79,41.26,7.78,76271.25,2332.53,896.99,0.13,0.03,0.98,2.98,-2.06,-4.19,37.461517,-120.704780,2611.30
2018-10-25T20:48:43,357.00,6.80,41.78,7.84,76313.07,2328.15,882.13,0.12,0.05,0.99,2.40,0.79,-4.10,37.461463,-120.704689,2549.70
2018-10-25T20:48:44,357.00,6.84,42.55,7.85,76380.28,2321.11,1117.88,0.12,-0.08,0.92,0.17,-1.47,-5.28,37.461414,-120.704643,2549.70
2018-10-25T20:48:46,357.00,6.87,42.98,7.88,76424.35,2316.50,1082.26,0.10,-0.06,0.97,1.32,0.63,-4.68,37.461284,-120.704544,2549.70
2018-10-25T20:48:47,358.00,6.91,43.55,7.94,76494.11,2309.20,1611.63,0.19,0.02,0.96,-1.87,-0.40,-5.12,37.461208,-120.704505,2549.70
2018-10-25T20:48:49,358.00,6.95,43.96,7.95,76537.82,2304.64,3070.38,0.18,-0.00,0.94,-2.03,-0.11,-5.05,37.461055,-120.704429,2549.70
2018-10-25T20:48:50,358.00,6.99,44.39,7.98,76586.52,2299.55,1250.58,0.09,-0.06,0.92,-0.94,1.55,-4.62,37.460979,-120.704429,2549.70
2018-10-25T20:48:52,359.00,7.02,44.65,8.01,76631.07,2294.90,834.93,0.07,-0.00,0.99,-2.24,2.34,-3.96,37.460880,-120.704414,2549.70
2018-10-25T20:48:53,359.00,7.06,45.04,8.07,76692.32,2288.51,1664.30,0.09,-0.04,0.93,-2.70,-3.06,-4.77,37.460853,-120.704399,2549.70
2018-10-25T20:48:55,359.00,7.11,45.42,8.09,76733.09,2284.26,907.06,0.11,-0.06,0.89,0.04,-5.12,-4.15,37.460792,-120.704330,2549.70
2018-10-25T20:48:56,360.00,7.13,45.82,8.13,76804.36,2276.83,1166.64,0.15,-0.02,0.94,2.01,-0.04,-4.59,37.460750,-120.704269,2549.70
2018-10-25T20:48:58,360.00,7.15,45.98,8.16,76847.13,2272.37,991.17,0.17,0.03,0.91,0.86,0.87,-4.75,37.460651,-120.704147,2549.70
2018-10-25T20:48:59,360.00,7.16,46.16,8.19,76901.97,2266.66,1122.21,0.05,-0.00,0.96,1.04,-1.97,-5.06,37.460590,-120.704101,2549.70
2018-10-25T20:49:1,360.00,7.22,46.28,8.24,76946.42,2262.03,1020.60,0.02,0.00,0.92,2.37,-1.72,-4.58,37.460456,-120.704071,2549.70
2018-10-25T20:49:2,360.00,7.26,46.59,8.27,77008.09,2255.62,1393.75,0.14,-0.07,1.03,-4.02,-3.29,-4.07,37.460395,-120.704055,2549.70
2018-10-25T20:49:4,361.00,7.27,46.77,8.31,77050.88,2251.17,1050.89,0.14,-0.06,0.94,-1.81,-4.60,-4.33,37.460330,-120.704048,2549.70
2018-10-25T20:49:5,361.00,7.30,46.99,8.33,77114.26,2244.59,845.45,0.12,-0.07,0.96,-1.57,-5.26,-3.98,37.460308,-120.704032,2549.70
2018-10-25T20:49:7,361.00,7.33,47.14,8.37,77155.55,2240.30,1074.78,0.11,-0.07,0.97,0.17,-4.42,-4.47,37.460243,-120.703941,2462.80
2018-10-25T20:49:8,362.00,7.37,47.34,8.40,77205.97,2235.07,940.61,0.14,-0.04,0.89,2.17,-2.82,-4.47,37.460212,-120.703895,2462.80
2018-10-25T20:49:10,362.00,7.38,47.48,8.43,77246.13,2230.90,1250.25,0.07,0.00,0.98,0.60,-1.53,-5.16,37.460086,-120.703872,2462.80
2018-10-25T20:49:11,362.00,7.42,47.58,8.47,77311.26,2224.15,572.33,0.10,0.02,1.04,3.17,-1.01,-4.05,37.460048,-120.703903,2462.80
2018-10-25T20:49:13,362.00,7.45,47.67,8.51,77352.41,2219.89,1126.07,0.10,-0.01,0.97,-0.33,1.35,-4.75,37.459953,-120.703956,2462.80
2018-10-25T20:49:14,363.00,7.52,47.83,8.55,77410.17,2213.90,2073.93,0.16,-0.06,0.91,-1.96,-2.41,-5.09,37.459903,-120.703987,2462.80
2018-10-25T20:49:16,363.00,7.54,47.89,8.57,77451.46,2209.63,1607.04,0.21,-0.06,0.91,-2.32,-2.94,-4.87,37.459800,-120.704032,2462.80
2018-10-25T20:49:17,364.00,7.58,47.94,8.60,77498.25,2204.79,1734.78,0.06,0.00,0.96,0.29,0.84,-4.88,37.459739,-120.704040,2462.80
2018-10-25T20:49:19,364.00,7.60,47.94,8.63,77534.85,2201.00,1185.43,0.10,-0.05,0.99,2.26,-1.92,-4.60,37.459598,-120.704040,2462.80
2018-10-25T20:49:20,364.00,7.66,48.08,8.68,77591.12,2195.19,764.56,0.04,-0.06,1.05,4.08,-2.28,-3.05,37.459545,-120.703987,2462.80
2018-10-25T20:49:22,365.00,7.69,48.15,8.71,77643.17,2189.81,746.87,0.07,0.01,1.03,-2.89,-3.27,-4.60,37.459480,-120.703918,2403.40
2018-10-25T20:49:23,365.00,7.73,48.23,8.76,77692.19,2184.75,1371.04,0.12,0.00,0.97,-1.73,0.82,-4.84,37.459465,-120.703918,2403.40
2018-10-25T20:49:25,365.00,7.76,48.31,8.81,77730.36,2180.81,1295.00,0.14,0.00,0.97,-1.59,0.67,-4.91,37.459430,-120.703903,2390.90
2018-10-25T20:49:26,365.00,7.83,48.40,8.87,77792.31,2174.42,2302.79,0.18,-0.04,0.97,-1.44,-2.70,-5.09,37.459396,-120.703918,2390.90
2018-10-25T20:49:28,366.00,7.87,48.46,8.87,77831.12,2170.42,2648.42,0.02,0.04,0.99,-0.07,0.71,-4.94,37.459297,-120.703956,2380.80
2018-10-25T20:49:29,366.00,7.90,48.48,8.91,77884.35,2164.93,1088.07,0.09,0.00,0.97,2.20,-2.04,-4.59,37.459239,-120.703987,2380.80
2018-10-25T20:49:31,366.00,7.91,48.45,8.94,77925.39,2160.70,1039.22,0.12,-0.03,0.93,2.25,-2.24,-4.54,37.459102,-120.704002,2380.80
2018-10-25T20:49:32,367.00,7.95,48.44,8.98,77981.61,2154.92,1065.19,0.16,-0.05,0.93,1.97,0.44,-4.47,37.459026,-120.703987,2380.80
2018-10-25T20:49:34,367.00,7.96,48.39,9.00,78025.10,2150.44,504.42,0.09,-0.07,1.05,3.82,-3.63,-2.86,37.458923,-120.703903,2360.20
2018-10-25T20:49:35,368.00,7.99,48.33,9.04,78088.69,2143.75,1401.15,0.09,-0.01,0.96,-2.80,-0.88,-4.91,37.458896,-120.703872,2360.20
2018-10-25T20:49:37,368.00,8.02,48.33,9.07,78125.86,2140.08,1450.28,0.14,-0.00,0.97,-1.97,0.63,-4.84,37.458858,-120.703849,2360.20
2018-10-25T20:49:38,368.00,8.09,48.32,9.15,78180.53,2134.46,2782.01,0.08,-0.04,0.97,-2.93,-2.21,-4.81,37.458839,-120.703826,2360.20
2018-10-25T20:49:40,368.00,8.12,48.37,9.16,78222.08,2130.20,1067.24,0.18,-0.04,0.93,-0.81,-4.68,-4.39,37.458801,-120.703788,2360.20
2018-10-25T20:49:41,368.00,8.16,48.35,9.20,78281.77,2124.07,1764.96,0.09,-0.04,0.97,-0.73,-1.01,-5.25,37.458766,-120.703811,2360.20
2018-10-25T20:49:43,368.00,8.20,48.35,9.23,78324.24,2119.71,1512.98,0.10,-0.07,1.00,0.56,0.36,-4.96,37.458629,-120.703842,2323.70
2018-10-25T20:49:44,368.00,8.24,48.34,9.27,78383.12,2113.68,1067.24,0.10,0.00,0.97,2.24,-2.81,-4.44,37.458564,-120.703842,2323.70
2018-10-25T20:49:46,369.00,8.27,48.30,9.29,78422.00,2109.69,910.53,0.12,-0.02,0.94,1.11,-4.70,-4.10,37.458435,-120.703781,2323.70
2018-10-25T20:49:47,369.00,8.29,48.20,9.34,78483.82,2103.36,565.62,0.15,-0.07,0.90,3.51,-4.43,-2.62,37.458389,-120.703758,2323.70
2018-10-25T20:49:49,369.00,8.32,48.19,9.35,78542.50,2097.36,861.23,0.18,-0.04,1.04,2.14,-3.25,-4.38,37.458351,-120.703773,2301.30
2018-10-25T20:49:50,369.00,8.35,48.15,9.38,78596.70,2091.81,1518.50,0.09,-0.05,0.93,-2.97,-2.06,-4.84,37.458316,-120.703788,2301.30
2018-10-25T20:49:52,370.00,8.38,48.08,9.41,78635.41,2087.85,1541.58,0.09,-0.02,0.97,-0.74,0.41,-5.06,37.458229,-120.703842,2301.30
2018-10-25T20:49:53,370.00,8.40,48.05,9.45,78688.57,2082.42,1127.16,0.11,-0.04,0.96,0.75,0.40,-4.91,37.458168,-120.703865,2301.30
2018-10-25T20:49:55,370.00,8.45,48.05,9.48,78738.63,2077.31,1216.71,0.13,-0.04,0.87,-0.75,0.78,-4.91,37.458038,-120.703865,2301.30
2018-10-25T20:49:56,371.00,8.47,48.09,9.52,78791.19,2071.94,1250.21,0.10,-0.05,0.93,0.89,0.75,-4.77,37.457969,-120.703865,2301.30
2018-10-25T20:49:58,371.00,8.50,48.09,9.56,78838.07,2067.16,1093.07,0.09,-0.03,0.94,2.36,-0.96,-4.53,37.457828,-120.703849,2301.30
2018-10-25T20:49:59,372.00,8.53,48.06,9.58,78893.65,2061.49,952.97,0.07,0.00,1.01,3.05,0.53,-3.81,37.457767,-120.703857,2301.30
2018-10-25T20:50:1,372.00,8.57,48.06,9.63,78939.86,2056.78,937.75,0.06,-0.00,1.06,-3.91,0.15,-4.21,37.457721,-120.703872,2301.30
2018-10-25T20:50:2,373.00,8.61,48.09,9.65,79004.17,2050.23,928.84,0.14,-0.03,1.01,1.90,-3.34,-4.43,37.457695,-120.703849,2301.30
2018-10-25T20:50:4,373.00,8.64,48.12,9.68,79047.52,2045.81,1211.41,0.14,-0.06,0.97,1.71,-1.89,-4.84,37.457588,-120.703727,2301.30
2018-10-25T20:50:5,374.00,8.68,48.09,9.71,79112.35,2039.04,1151.27,0.11,-0.06,1.01,1.00,-0.02,-4.95,37.457519,-120.703712,2301.30
2018-10-25T20:50:7,374.00,8.70,48.05,9.76,79155.11,2034.87,1003.12,0.11,-0.03,1.00,0.86,1.12,-4.63,37.457382,-120.703712,2301.30
2018-10-25T20:50:8,374.00,8.74,48.01,9.79,79212.69,2029.02,1151.65,0.13,-0.03,0.97,-1.98,1.65,-4.43,37.457321,-120.703712,2301.30
2018-10-25T20:50:10,374.00,8.75,48.01,9.82,79258.67,2024.34,782.76,0.10,0.00,0.97,-0.33,2.68,-3.85,37.457263,-120.703712,2301.30
2018-10-25T20:50:11,374.00,8.79,48.00,9.86,79335.66,2016.53,1297.66,0.12,0.02,0.99,-1.68,0.63,-4.89,37.457244,-120.703689,2301.30
2018-10-25T20:50:13,374.00,8.83,48.04,9.90,79376.39,2012.39,2316.64,0.11,0.02,1.08,-0.63,-2.81,-5.10,37.457145,-120.703628,2301.30
2018-10-25T20:50:14,374.00,8.88,48.10,9.92,79437.58,2006.19,1023.28,0.10,-0.04,0.95,2.13,-1.81,-4.68,37.457073,-120.703598,2301.30
2018-10-25T20:50:16,375.00,8.90,48.10,9.95,79477.72,2002.12,1135.66,0.18,-0.08,0.96,0.73,0.57,-4.85,37.456924,-120.703575,2301.30
2018-10-25T20:50:17,376.00,8.93,48.08,9.97,79534.52,1996.36,922.73,0.10,0.00,1.00,1.86,1.33,-4.12,37.456863,-120.703598,2301.30
2018-10-25T20:50:19,376.00,8.96,48.07,10.00,79577.24,1992.04,702.54,0.08,0.03,1.03,3.12,0.39,-3.74,37.456790,-120.703643,2174.50
2018-10-25T20:50:20,376.00,9.01,48.07,10.08,79642.55,1985.43,1234.78,0.08,0.00,1.01,-2.81,-0.52,-4.86,37.456768,-120.703628,2174.50
2018-10-25T20:50:22,376.00,9.06,48.13,10.09,79694.48,1980.17,1163.13,0.09,-0.01,0.95,0.17,-3.99,-4.66,37.456691,-120.703567,2174.50
2018-10-25T20:50:23,376.00,9.08,48.12,10.12,79752.58,1974.30,1134.90,0.09,-0.06,1.01,0.73,-0.30,-5.06,37.456623,-120.703544,2174.50
2018-10-25T20:50:25,376.00,9.11,48.09,10.16,79802.08,1969.30,1133.99,0.11,-0.05,1.01,-2.39,1.26,-4.47,37.456501,-120.703552,2174.50
2018-10-25T20:50:26,377.00,9.15,48.09,10.18,79865.69,1962.87,866.62,0.09,-0.05,1.03,-3.96,-2.48,-4.23,37.456455,-120.703536,2174.50
2018-10-25T20:50:28,378.00,9.18,48.09,10.22,79910.28,1958.37,1249.15,0.14,-0.05,0.94,0.11,-4.82,-4.25,37.456420,-120.703552,2131.20
2018-10-25T20:50:29,379.00,9.21,48.08,10.24,79963.61,1952.99,952.04,0.16,-0.03,0.97,0.66,-4.39,-4.42,37.456401,-120.703552,2131.20
2018-10-25T20:50:31,379.00,9.24,48.06,10.27,80014.02,1947.91,1419.99,0.09,-0.04,0.94,-2.53,-2.94,-4.78,37.456352,-120.703544,2131.20
2018-10-25T20:50:32,378.00,9.26,47.96,10.32,80079.21,1941.34,1512.79,0.09,-0.00,0.99,-2.56,-0.01,-4.84,37.456329,-120.703529,2131.20
2018-10-25T20:50:34,378.00,9.32,47.96,10.39,80118.26,1937.41,1168.14,0.12,0.04,0.95,2.04,-3.70,-4.24,37.456279,-120.703521,2131.20
2018-10-25T20:50:35,379.00,9.38,47.94,10.40,80172.67,1931.93,1005.60,0.12,-0.00,0.93,2.69,-2.54,-4.22,37.456256,-120.703506,2131.20
2018-10-25T20:50:37,379.00,9.38,47.89,10.42,80220.13,1927.16,1039.74,0.08,-0.04,0.95,-1.29,-4.43,-4.51,37.456207,-120.703491,2095.50
2018-10-25T20:50:38,379.00,9.42,47.85,10.47,80278.10,1921.33,1499.57,0.10,-0.02,1.03,-2.06,-3.48,-4.71,37.456184,-120.703460,2095.50
2018-10-25T20:50:40,379.00,9.46,47.81,10.49,80316.66,1917.45,1269.92,0.10,-0.03,0.99,-1.69,-3.30,-4.86,37.456096,-120.703422,2084.80
2018-10-25T20:50:41,380.00,9.49,47.78,10.54,80380.57,1911.03,1149.81,0.09,0.00,1.02,1.68,0.02,-4.68,37.456024,-120.703392,2084.80
2018-10-25T20:50:43,380.00,9.51,47.75,10.59,80426.64,1906.41,975.84,0.09,0.00,0.96,1.19,1.26,-4.44,37.455886,-120.703430,2084.80
2018-10-25T20:50:44,380.00,9.57,47.75,10.61,80485.71,1900.48,2623.24,0.17,-0.06,0.98,-3.18,-0.90,-4.73,37.455818,-120.703437,2084.80
2018-10-25T20:50:46,381.00,9.60,47.70,10.64,80538.27,1895.21,2607.24,0.16,-0.05,0.95,-2.81,-0.65,-4.86,37.455715,-120.703506,2084.80
2018-10-25T20:50:47,381.00,9.62,47.63,10.66,80584.63,1890.84,1108.77,0.10,-0.00,0.99,0.52,2.09,-4.15,37.455692,-120.703567,2084.80
2018-10-25T20:50:49,381.00,9.66,47.57,10.70,80629.14,1886.10,737.38,0.08,0.04,1.01,1.67,1.78,-3.97,37.455638,-120.703575,2084.80
2018-10-25T20:50:50,382.00,9.72,47.55,10.80,80700.06,1879.00,1331.77,0.05,-0.00,1.00,0.52,-3.27,-4.89,37.455600,-120.703575,2084.80
2018-10-25T20:50:52,382.00,9.76,47.58,10.80,80747.29,1874.27,1163.26,0.12,-0.04,0.96,1.21,0.08,-4.86,37.455467,-120.703544,2034.30
2018-10-25T20:50:53,382.00,9.79,47.55,10.83,80807.71,1868.23,1423.69,0.12,-0.07,0.94,-2.13,0.53,-4.81,37.455394,-120.703552,2034.30
2018-10-25T20:50:55,382.00,9.81,47.51,10.86,80848.94,1864.11,1252.93,0.12,-0.04,0.98,-2.60,1.22,-4.43,37.455287,-120.703598,2034.30
2018-10-25T20:50:56,383.00,9.86,47.46,10.90,80916.25,1857.43,1296.52,0.10,-0.02,0.99,-3.49,-0.54,-4.54,37.455261,-120.703613,2034.30
2018-10-25T20:50:58,384.00,9.87,47.42,10.91,80959.17,1852.71,1243.52,0.12,-0.05,0.95,-2.20,-4.09,-4.46,37.455223,-120.703651,2034.30
2018-10-25T20:50:59,384.00,9.91,47.35,10.96,81020.72,1846.95,952.51,0.15,-0.04,0.98,-0.64,-4.54,-4.42,37.455207,-120.703651,2034.30
2018-10-25T20:51:1,384.00,9.93,47.32,10.98,81060.01,1843.03,1533.70,0.10,0.01,0.97,-2.98,-2.04,-4.80,37.455165,-120.703613,1996.00
2018-10-25T20:51:2,385.00,9.98,47.24,11.03,81122.71,1836.73,2662.79,0.06,-0.00,0.94,-2.84,-2.24,-4.80,37.455135,-120.703598,1996.00
2018-10-25T20:51:4,385.00,10.02,47.17,11.06,81163.80,1832.68,1047.14,0.11,-0.04,0.91,1.38,-3.14,-4.68,37.455066,-120.703552,1996.00
2018-10-25T20:51:5,385.00,10.05,47.07,11.09,81231.02,1825.92,1151.30,0.14,-0.06,0.94,0.18,-0.01,-5.09,37.454982,-120.703506,1996.00
2018-10-25T20:51:7,385.00,10.08,46.99,11.12,81267.67,1822.34,1124.63,0.11,-0.05,0.98,-0.03,1.05,-4.78,37.454849,-120.703536,1996.00
2018-10-25T20:51:8,386.00,10.11,46.89,11.16,81338.87,1815.26,663.07,0.11,-0.02,1.02,0.46,2.49,-3.93,37.454807,-120.703575,1996.00
2018-10-25T20:51:10,386.00,10.12,46.77,11.19,81383.27,1810.84,758.21,0.12,0.02,1.00,-0.13,2.13,-4.24,37.454769,-120.703605,1957.50
2018-10-25T20:51:11,386.00,10.18,46.65,11.23,81449.36,1804.27,3046.95,0.10,0.02,0.94,-1.82,-0.97,-5.15,37.454734,-120.703590,1957.50
2018-10-25T20:51:13,386.00,10.22,46.53,11.26,81495.10,1799.73,1696.58,0.10,0.01,1.02,1.01,-3.06,-4.78,37.454608,-120.703582,1944.50
2018-10-25T20:51:14,387.00,10.23,46.33,11.30,81561.21,1793.16,1183.37,0.09,-0.03,0.91,1.85,-0.58,-4.73,37.454532,-120.703582,1944.50
2018-10-25T20:51:16,387.00,10.26,46.16,11.32,81598.07,1789.51,908.12,0.12,0.01,1.00,1.43,1.79,-4.06,37.454418,-120.703628,1933.00
2018-10-25T20:51:17,388.00,10.29,45.96,11.36,81664.67,1782.90,485.13,0.05,0.07,1.06,0.98,2.06,-4.05,37.454383,-120.703643,1933.00
2018-10-25T20:51:19,388.00,10.33,45.83,11.43,81717.03,1777.71,2026.54,0.08,-0.02,0.95,-1.35,-4.01,-4.63,37.454341,-120.703643,1933.00
2018-10-25T20:51:20,388.00,10.37,45.59,11.45,81776.72,1771.80,1073.53,0.18,-0.04,0.99,2.27,-2.22,-4.52,37.454296,-120.703598,1933.00
2018-10-25T20:51:22,388.00,10.38,45.41,11.46,81817.57,1767.76,1040.94,0.14,-0.03,0.93,2.82,-1.96,-4.20,37.454231,-120.703552,1908.30
2018-10-25T20:51:23,388.00,10.42,45.19,11.50,81878.57,1761.72,1100.25,0.08,0.02,1.00,-1.83,-3.29,-4.82,37.454200,-120.703529,1908.30
2018-10-25T20:51:25,388.00,10.45,45.04,11.53,81925.87,1757.04,1984.32,0.11,-0.02,1.00,-2.82,-2.86,-4.69,37.454116,-120.703491,1895.90
2018-10-25T20:51:26,388.00,10.51,44.87,11.63,81986.55,1751.04,1035.04,0.18,-0.03,0.89,1.79,-1.45,-4.78,37.454048,-120.703445,1895.90
2018-10-25T20:51:28,389.00,10.55,44.74,11.63,82029.24,1746.82,1007.50,0.09,-0.01,0.96,1.79,-3.35,-4.44,37.453914,-120.703399,1884.30
2018-10-25T20:51:29,389.00,10.56,44.51,11.68,82091.42,1740.68,1101.47,0.12,0.00,0.94,1.34,-3.49,-4.57,37.453838,-120.703399,1884.30
2018-10-25T20:51:31,389.00,10.62,44.38,11.73,82140.89,1735.80,910.06,0.10,-0.01,0.96,2.81,-0.93,-4.26,37.453697,-120.703430,1884.30
2018-10-25T20:51:32,390.00,10.67,44.12,11.75,82198.66,1730.10,975.98,0.11,0.00,0.96,-0.99,2.09,-4.29,37.453647,-120.703468,1884.30
2018-10-25T20:51:34,390.00,10.69,43.94,11.76,82247.97,1725.24,583.57,0.13,0.05,1.01,0.75,2.54,-3.75,37.453578,-120.703453,1884.30
2018-10-25T20:51:35,391.00,10.73,43.66,11.82,82320.97,1718.04,1685.35,0.08,0.00,0.96,-1.69,-4.06,-4.55,37.453529,-120.703437,1884.30
2018-10-25T20:51:37,391.00,10.77,43.36,11.85,82360.52,1714.15,1012.51,0.11,-0.05,0.92,1.82,-2.90,-4.58,37.453407,-120.703384,1852.50
2018-10-25T20:51:38,391.00,10.80,42.84,11.87,82424.75,1707.82,836.33,0.21,-0.05,0.97,3.16,-0.69,-3.97,37.453353,-120.703361,1852.50
2018-10-25T20:51:40,392.00,10.83,42.50,11.91,82469.81,1703.39,904.72,-0.00,0.07,1.01,-2.08,-3.76,-4.60,37.453247,-120.703292,1852.50
2018-10-25T20:51:41,392.00,10.87,42.04,11.99,82539.17,1696.57,2213.59,0.05,0.03,1.03,-1.71,-1.24,-5.17,37.453193,-120.703277,1852.50
2018-10-25T20:51:43,392.00,10.91,41.57,12.06,82576.79,1693.00,1159.32,0.11,0.02,1.01,1.10,0.53,-4.73,37.453033,-120.703285,1852.50
2018-10-25T20:51:44,392.00,10.98,40.80,12.05,82635.27,1687.13,918.06,0.11,-0.01,0.98,2.18,0.29,-4.40,37.452964,-120.703330,1852.50
2018-10-25T20:51:46,392.00,10.99,40.33,12.08,82682.13,1682.53,934.97,0.12,0.02,0.94,2.24,1.36,-3.89,37.452861,-120.703376,1852.50
2018-10-25T20:51:47,392.00,11.01,39.72,12.11,82749.75,1675.89,714.07,0.12,0.05,1.09,0.34,1.17,-4.73,37.452823,-120.703384,1852.50
2018-10-25T20:51:49,392.00,11.06,39.21,12.15,82792.82,1671.67,2329.34,0.07,-0.01,0.97,-0.95,-3.75,-4.77,37.452728,-120.703376,1852.50
2018-10-25T20:51:50,392.00,11.13,38.27,12.19,82853.49,1665.72,1147.26,0.11,-0.07,0.96,0.52,-0.21,-5.05,37.452632,-120.703346,1852.50
2018-10-25T20:51:52,392.00,11.16,37.61,12.20,82901.69,1661.00,1424.15,0.12,-0.07,0.96,-2.92,0.22,-4.67,37.452472,-120.703399,1852.50
2018-10-25T20:51:53,393.00,11.18,36.85,12.24,82972.80,1654.04,1424.28,0.12,-0.06,1.00,-3.91,-0.60,-4.31,37.452426,-120.703437,1852.50
2018-10-25T20:51:55,393.00,11.20,36.31,12.27,83015.40,1649.87,1381.55,0.11,-0.06,0.97,-3.06,-2.81,-4.60,37.452350,-120.703483,1852.50
2018-10-25T20:51:56,393.00,11.25,35.58,12.32,83079.10,1643.64,1172.95,0.14,-0.00,0.99,-2.63,-3.29,-4.61,37.452320,-120.703491,1852.50
2018-10-25T20:51:58,393.00,11.28,34.87,12.34,83128.32,1638.83,2306.09,0.13,0.01,0.99,-1.26,-1.17,-5.20,37.452217,-120.703491,1852.50
2018-10-25T20:51:59,393.00,11.32,33.96,12.41,83187.91,1633.01,1096.15,0.09,-0.01,1.00,2.29,-2.68,-4.37,37.452136,-120.703468,1852.50
2018-10-25T20:52:1,393.00,11.39,33.15,12.44,83231.88,1628.71,1124.21,0.11,-0.06,0.92,1.33,0.28,-4.76,37.451953,-120.703460,1758.10
2018-10-25T20:52:2,394.00,11.42,32.00,12.47,83296.89,1622.37,1009.66,0.15,-0.01,0.93,2.52,0.75,-4.01,37.451873,-120.703460,1758.10
2018-10-25T20:52:4,394.00,11.43,31.34,12.48,83334.36,1618.71,698.30,0.03,0.03,1.02,-3.37,-4.10,-3.99,37.451759,-120.703430,1758.10
2018-10-25T20:52:5,394.00,11.46,30.40,12.53,83401.57,1612.16,1067.52,0.12,0.00,1.00,0.66,0.97,-4.70,37.451717,-120.703437,1758.10
2018-10-25T20:52:7,394.00,11.50,29.69,12.58,83453.05,1607.14,1153.01,0.10,0.00,0.97,1.09,0.11,-4.86,37.451629,-120.703529,1758.10
2018-10-25T20:52:8,395.00,11.57,28.58,12.62,83515.10,1601.10,1172.54,0.07,0.01,0.97,2.13,-1.22,-4.64,37.451568,-120.703552,1758.10
2018-10-25T20:52:10,395.00,11.59,27.88,12.63,83562.72,1596.46,1056.00,0.13,-0.01,0.96,-0.50,-3.95,-4.70,37.451412,-120.703628,1758.10
2018-10-25T20:52:11,396.00,11.63,27.10,12.71,83617.95,1591.09,965.46,0.11,0.00,0.94,1.82,-3.67,-4.29,37.451332,-120.703651,1758.10
2018-10-25T20:52:13,396.00,11.67,26.50,12.73,83663.24,1586.69,994.46,0.11,-0.01,0.95,1.88,-3.39,-4.37,37.451164,-120.703659,1708.60
2018-10-25T20:52:14,396.00,11.68,25.75,12.75,83728.77,1580.38,935.88,0.10,-0.01,0.97,-0.37,-5.05,-4.08,37.451080,-120.703659,1708.60
2018-10-25T20:52:16,396.00,11.71,25.28,12.78,83770.99,1576.22,1081.44,0.11,0.01,0.96,-2.57,-3.84,-4.42,37.450958,-120.703628,1708.60
2018-10-25T20:52:17,396.00,11.72,24.80,12.80,83836.19,1569.89,1488.87,0.12,0.02,0.97,-3.83,-0.06,-4.28,37.450916,-120.703598,1708.60
2018-10-25T20:52:19,396.00,11.75,24.48,12.83,83881.57,1565.48,1363.71,0.13,0.01,1.01,-1.40,1.04,-4.73,37.450859,-120.703620,1708.60
2018-10-25T20:52:20,396.00,11.79,23.95,12.87,83942.85,1559.54,990.90,0.12,0.00,0.95,0.63,1.26,-4.57,37.450836,-120.703643,1708.60
2018-10-25T20:52:22,396.00,11.84,23.59,12.90,83985.10,1555.44,1202.10,0.10,-0.01,0.97,-0.98,0.79,-4.88,37.450771,-120.703674,1708.60
2018-10-25T20:52:23,396.00,11.88,23.08,12.93,84044.57,1549.68,1389.44,0.07,0.02,1.00,0.30,1.65,-4.48,37.450736,-120.703697,1708.60
2018-10-25T20:52:25,396.00,11.90,22.75,12.97,84092.61,1545.03,835.93,0.14,-0.09,0.97,1.86,-3.75,-4.21,37.450664,-120.703750,1708.60
2018-10-25T20:52:26,396.00,11.96,22.37,13.05,84153.72,1539.11,924.70,0.07,0.04,1.00,1.79,0.98,-4.31,37.450656,-120.703750,1708.60
2018-10-25T20:52:28,396.00,12.00,22.05,13.08,84212.86,1533.39,3025.60,0.13,0.02,1.00,-1.78,0.25,-4.95,37.450599,-120.703735,1708.60
2018-10-25T20:52:29,396.00,12.04,21.68,13.10,84268.53,1528.01,1767.62,0.12,0.02,1.03,-1.05,-4.17,-4.55,37.450527,-120.703765,1708.60
